"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LIN37",119.231887910848,0.0085438994036908,0.152608339756432,0.055985796171606,0.955353122426438,0.981622839332699
"KLHL9",2173.74575873487,0.0833395702427441,0.0489165169441485,1.7037102281403,0.0884352363459128,0.252232674099647
"SULF2",21.7953527533694,-0.647505388526795,0.375411949879892,-1.72478630137894,0.084565991344266,0.245887130978029
"SEPT3",614.509656877741,0.0903173892556131,0.0647942502045166,1.39391055488003,0.163344616564756,0.377746422326016
"NDUFA12",848.525289196141,-0.0127940686938683,0.0735311515685504,-0.173995217277957,0.86186922095975,0.938400346804309
"NSFL1C",1032.12912082298,-0.0198762051651954,0.0644525002379323,-0.308385323948964,0.757789147960072,0.883137781064737
"C20orf24",1142.48015425092,-0.0238510471420002,0.0559766525262565,-0.426089200864817,0.670042848927258,0.837589028174154
"GNG12",2450.71883333919,0.0122881976186497,0.0432183813281422,0.284328039158839,0.776159000316449,0.892704856992267
"BAIAP2L1",1558.69576093752,0.0508118990919008,0.0465707434304849,1.09106909937452,0.275242478530808,0.518351385405387
"SLC25A40",422.088412159414,0.171850402661898,0.0795505213240201,2.16026746024614,0.0307519704572124,0.118705219731535
"BCAP29",1605.22514977991,0.734739290369889,0.0552929468856273,13.2881195840346,2.71311017078684e-40,1.97755585781797e-38
"RAG1AP1",1785.09353395739,-0.0641330716348572,0.0520305259504731,-1.23260471546846,0.217723276781695,0.450327646648738
"KLHL7",823.216454750324,-0.123892924900329,0.0626895254508741,-1.97629387061506,0.0481215034163872,0.164940119692511
"C19orf10",1193.83224310015,-0.058940474797291,0.0550129019216812,-1.07139366836531,0.28399245859416,0.528757955074083
"C19orf61",165.629248176168,-0.0882414868530805,0.126615916552744,-0.696922545407806,0.485851267587418,0.713942852240486
"ALG1",452.686893740623,-0.0491284698546468,0.112473995266994,-0.436798477177095,0.662257503493281,0.832531284354536
"UBFD1",2952.51701349412,-0.0405264411943511,0.0441137851939962,-0.918679750924359,0.358263104195344,0.604770655373641
"C1orf91",136.492214106382,-0.000456371262623854,0.141633804908772,-0.0032221916435685,0.997429067484442,0.999332912970698
"PCDHGB7",30.272680574575,0.246788681488969,0.344761434932962,0.715824499155356,0.474099722818777,0.703818145215504
"PCDHGB6",46.6389617627104,0.0553221608078407,0.269401082442889,0.205352407296168,0.837296801295686,0.925139504448578
"PCDHGB5",212.92718392525,0.199496471177085,0.125958749753226,1.58382384366256,0.113233811708089,0.297389868471778
"PCDHGB3",53.1621284372895,0.316966004601213,0.253947640772598,1.24815494893708,0.211974318547359,0.443271192158074
"PCDHGB2",92.1276440383509,0.137546198974298,0.184044318185208,0.747353682692242,0.454850095983096,0.687515352453713
"PCDHGB1",180.117191594347,0.122649343410533,0.130835699939089,0.937430253880498,0.348537284748389,0.594300109503102
"PCDHGA11",24.9040323775981,-0.0434566661701994,0.329589932982231,-0.131850708475803,0.895102377070639,0.953483885290944
"PCDHGA10",108.07564679806,0.272931149412065,0.176149226282087,1.54943144044806,0.121278040672622,0.311421712052564
"PCDHGA9",47.9731097279505,0.268097516958471,0.26483612178709,1.01231476714495,0.31138757638582,0.558369704170655
"PCDHGA7",69.5425044822176,0.216548627507556,0.187390446115735,1.15560121658397,0.247844310177122,0.487027061835822
"PCDHGA6",56.9675695125354,0.401201893771262,0.217580892768664,1.84392061575842,0.0651947101583969,0.204614948020969
"PCDHGA5",65.732290888182,0.639670419659171,0.218896137456543,2.92225539971514,0.00347506453751949,0.0213050685664746
"PCDHGA4",95.7835268169825,0.46449299473678,0.174828086771641,2.6568556764194,0.0078873201075544,0.0413008761995576
"PCDHGA3",23.2477282759197,0.201547240575287,0.35003935922295,0.575784508984075,0.564760845494226,0.771495937782718
"PCDHGA2",40.3864666009431,0.173788801914699,0.250602749350732,0.693483221412996,0.488006351814053,0.716249872862826
"PCDHGA1",55.4269377620955,-0.288825039182926,0.21695778560116,-1.3312499405478,0.183106783835054,0.406563808624938
"PCDHB15",83.633153332815,0.307027037097897,0.183242672314609,1.67552149954877,0.093831956403418,0.262489396164786
"PCDHB14",79.461283879166,0.104387248787041,0.182934047673653,0.570627776045628,0.568251986051286,0.773299464249577
"PCDHB13",121.911750929969,0.0829460177205648,0.146609935516085,0.565759867696447,0.57155703147419,0.77467757255819
"PCDHB12",20.2139264947015,-0.0281069001003174,0.378606871420485,-0.0742376914472362,0.940821255143714,0.975005913703438
"PCDHB11",102.043314559137,0.101124445634403,0.176316840909312,0.5735382117379,0.566280334137329,0.772664454066741
"PCDHB10",60.9332415026472,0.15427288338721,0.215050695702518,0.717379141151986,0.473140186578303,0.702923920875265
"PCDHB8",45.2610982738608,0.139022204193225,0.227559250539838,0.610927500698928,0.541247577733802,0.755711410415128
"PCDHB7",22.5242052680166,0.380485622943906,0.337715367883103,1.12664586550769,0.259892238953746,0.501275327926468
"PCDHB4",25.3408591047725,0.119569720667073,0.344122117029819,0.347463050905015,0.728243472453296,0.867725153785237
"PCDHB3",39.1146846332703,0.372482137381095,0.264259175449361,1.40953341259658,0.158677500763699,0.370582264441804
"PCDHB2",329.385908103061,0.0888457207402974,0.0923544542990396,0.962007966097866,0.336045602402302,0.583649726630176
"NDNL2",647.33609035004,0.118041873549855,0.0688414843307053,1.7146909991481,0.0864018946720938,0.249089843317627
"TDRD1",56.3735545586141,0.126954644951696,0.207897382193738,0.610660142095431,0.541424598126848,0.755791316219337
"DNAH7",51.2752732278881,0.402264880475804,0.225506922629879,1.78382497434917,0.0744521100715154,0.224210792074587
"ANKH",1897.49037876758,1.36029402509523,0.0476385667331797,28.5544700098587,2.47199449375663e-179,1.26910047749036e-176
"MOSPD1",402.484069723089,0.0419417494295579,0.0789084097587969,0.531524454209168,0.595055399940306,0.791173759992696
"FAM54B",612.829530854532,-0.11197171627054,0.0682138966916733,-1.6414795474396,0.100697909240237,0.275751603040057
"KIAA1370",1526.76235817571,0.379521061163806,0.0608064148787805,6.2414641928881,4.33493681346019e-10,8.81014352725266e-09
"SUSD2",37.9428870462901,-0.0434582378138676,0.258791366688505,-0.167927695463567,0.866640161684356,0.940732398342422
"ZNF253",529.951506646584,-0.00255831533269551,0.0711871884150166,-0.0359378617087769,0.971331906077186,0.988322890733254
"KIAA1217",995.75298248973,0.0223644546003913,0.0730622216218432,0.306101485883439,0.759527376623852,0.883875777631897
"YLPM1",1066.96019830088,0.339357332530358,0.0855048205381836,3.96886784153663,7.22149166002265e-05,0.000731315381831453
"RNF20",1787.13206552545,0.0522018915897374,0.0549842129686953,0.949397813868102,0.342418321818647,0.589582627905217
"TXNDC13",880.846582549417,0.0725228540954214,0.0614242411020725,1.18068783259211,0.237726756852298,0.475292506757862
"BCDIN3",1324.80515677228,-0.0940031861147399,0.0471890964583043,-1.99205310484807,0.0463652315270996,0.160450561082108
"CTNNBL1",488.328250157942,-0.0352003379162679,0.0967414783566485,-0.36385983049068,0.715962682110897,0.86108039828534
"C8orf44",50.17497676946,0.0320519555382778,0.238475603832205,0.134403498820072,0.893083515080703,0.952819278312718
"LRRC8A",916.112405111724,0.4966582362997,0.0575789611574905,8.62568942397616,6.37076934288365e-18,2.3146475200237e-16
"CCBL2",274.540185225235,0.116100952917723,0.104829000783443,1.10752703975082,0.268066128257031,0.510042675227041
"WDR45L",1712.19749975667,-0.0548044325491282,0.0456932219550946,-1.19939960904897,0.230372599547766,0.466353446847252
"BEXL1",366.202610818136,-0.0536037229450096,0.0895379169525185,-0.598670650037965,0.549392532878395,0.761232929855443
"PARD3",192.325164084262,0.047530018080909,0.120308848138476,0.395066687249818,0.692793673056331,0.849393385053385
"METTL3",902.077094621323,-0.0607654844877256,0.0745289061385278,-0.815327738405016,0.414884735165667,0.656696910567855
"PPAN",81.3981574949346,-0.251148297069572,0.173204971245316,-1.45000628598508,0.147056766310365,0.352148914336401
"LTB4R2",17.823108912041,0.057608714201954,0.402398226275121,0.143163439698083,0.886161103233379,0.949527251087091
"CTPS2",753.014609675306,0.024431716426574,0.0661159619080438,0.369528260975079,0.711734012224701,0.858530515512235
"EIF4ENIF1",322.473514976825,0.106528658923843,0.0917687746663055,1.16083776111437,0.245707883438006,0.484360381909177
"DNAJC12",364.94145528694,-0.456766111704986,0.0869070782406843,-5.25579873298694,1.47383403463085e-07,2.22260948670767e-06
"ERO1LB",510.995939088094,0.0540880321472548,0.0870915755996494,0.621047808296541,0.53456816772057,0.751130514206686
"DIABLO",1134.04641633168,-0.0688301735964163,0.0553253600753935,-1.24409806827501,0.213463471927491,0.445312678090013
"INPP5E",232.15716839446,0.0373526373887049,0.112068185822172,0.333302775579639,0.738905744448428,0.87303889108673
"BCCIP",1665.07421601602,0.151898050361749,0.0474885186975432,3.19862683713501,0.00138083776284713,0.00972267877382167
"EIF5A2",152.597545865516,-0.0872356706819724,0.132644129904254,-0.657667027895928,0.510752113795276,0.732268207830819
"CLDND1",739.216745326745,0.0276793627007063,0.0677492065013513,0.408556264052395,0.682865332429476,0.8450490423682
"PEO1",401.140043226282,-0.0732761070969988,0.0918795953757095,-0.797523180172504,0.42514724592224,0.664475424619443
"NPDC1",712.201030718209,0.0750660636185171,0.0851228019019848,0.881856117764455,0.377854620016031,0.622448012437122
"POLE4",387.175210126108,-0.0657566746797192,0.0829668490442126,-0.792565650464534,0.428030928163153,0.666691623763424
"KCNK13",23.6019599838707,0.703551907496868,0.388735545585654,1.8098471196837,0.0703194984833584,0.215558836472351
"VAULTRC3",299.887497456765,-0.107181674028074,0.13406297546277,-0.799487506957797,0.424007787842246,0.663664363579167
"PANX2",67.2822413355047,0.0305768973910056,0.187816504980784,0.162801972031872,0.870674355528342,0.94285238358242
"C11orf17",473.765470751522,-0.100082312704553,0.0805921607144938,-1.24183682156264,0.214296774086005,0.446675429551201
"TMEM9B",727.95313896414,-0.130983432539629,0.0741125503032459,-1.76735832195336,0.0771682382069693,0.229787751022653
"SAR1A",2454.07779038892,0.0160703007493038,0.04514543668924,0.355967334194245,0.721865028511753,0.864393292431475
"C21orf59",987.7201567338,0.158809104384641,0.066085836064146,2.40307324296379,0.0162579307832663,0.0736377624429644
"JPH1",257.035787690159,0.292982272690023,0.12017563311257,2.43795073178921,0.014770787006362,0.0683438295341391
"SLC2A4RG",919.652569298207,-0.110214561067722,0.0620183347826449,-1.7771286741895,0.0755470713492695,0.226296250251693
"ZC3HAV1",2799.89406909828,0.440590042890033,0.0416054873803563,10.5897099308601,3.32620955163963e-26,1.69292596490348e-24
"GPR137",534.981484341554,-0.0302734680828796,0.0843716980500103,-0.358810700537701,0.719736707139068,0.863245633597425
"SPHK2",256.516763232704,-0.0801651923865602,0.106094116460856,-0.755604505327475,0.449886353907268,0.68490341452192
"GRIPAP1",814.656123185444,0.0466060614042164,0.0631813092336537,0.737655834763735,0.460723616659617,0.692211626771736
"C15orf24",797.231314098654,0.0342906762126294,0.0663082871666039,0.51714012950556,0.605058342159329,0.796675080690686
"RAD18",353.227247483533,0.128798103457705,0.090980008541275,1.41567477869903,0.156870746057684,0.367890718857822
"CDC42SE1",3005.13906670883,0.139546249352829,0.0543214988586382,2.56889541498059,0.0102023243093772,0.0506172459853472
"UGCGL1",3830.0352385897,0.0889395362099414,0.0389510012863214,2.28336970226167,0.0224086003797207,0.0940635454261437
"KCMF1",819.984495547723,0.103272717612168,0.0693209755661975,1.48977588339837,0.136283174288613,0.336026669868436
"TM9SF3",6130.20095799752,0.269629761827751,0.0405172724212936,6.65468689560772,2.83903782261665e-11,6.49677492431344e-10
"MDM1",375.994209398383,0.0854807548225241,0.0902851234879908,0.946786707711534,0.343747476413915,0.590116172674286
"C8orf4",91.49023165508,0.202346849276628,0.206110649730311,0.981738932662588,0.326228479900455,0.572898184532065
"UBQLN4",865.647653317083,0.0333375237078173,0.0674671195994982,0.494129939231395,0.621214414991943,0.807941382555884
"AGPAT3",2801.74482354937,0.00613590750671706,0.0407177861051957,0.150693544360805,0.880217465933488,0.946853223808201
"DPYSL5",220.808571431313,0.0599883580860811,0.111572837571542,0.537660952179477,0.590811141714193,0.788906249164446
"WRNIP1",1194.690371915,-0.0816947611514859,0.0554836840152029,-1.47241054017071,0.140910048599542,0.343498384155928
"BDH2",141.95402584627,-0.0630509559074554,0.135658027747802,-0.464778656701922,0.64208997369571,0.820985209463881
"ANKS1B",111.615481943591,0.120931546574963,0.155913857143062,0.775630523103535,0.437967172801532,0.675449101479794
"C1orf119",954.0567574232,-0.107313223976403,0.0649108183299628,-1.65324096564143,0.0982818322451671,0.271274398118498
"NDUFA4L2",155.710188610902,-0.741213012207708,0.303318936659469,-2.44367536155467,0.0145385021589987,0.0675336874482522
"PNO1",380.733609487662,-0.000633315472296783,0.0880658932540234,-0.00719138191751492,0.994262156853578,0.997896094188445
"SH3GLB2",1295.64076484485,-0.124453873052457,0.0584165280216214,-2.1304565209078,0.0331339417498228,0.125762000701353
"C15orf39",261.08908621533,0.14548053674763,0.115236986665884,1.26244655432924,0.206788146363479,0.437059606340791
"THAP10",139.438129001862,0.1086393545212,0.136568418698654,0.795493976985402,0.426326213149482,0.66537028827185
"SPIRE1",1008.78378796037,0.377513555128449,0.0561028444622552,6.72895570174579,1.70885064996358e-11,3.98776847327469e-10
"STARD7",3266.38198916959,-0.152231498304481,0.0381822443050396,-3.98697093571286,6.69222199646768e-05,0.000681809813065491
"C11orf60",487.813906955938,-0.151317089010603,0.0803144191130437,-1.8840588113776,0.0595570207880412,0.192354841757437
"C1GALT1",271.314958173117,-0.0728809714079856,0.120090466317331,-0.606883907132165,0.54392795869433,0.757483351369578
"EXOSC5",126.947817964074,-0.266929303167022,0.145129341661762,-1.83925111290814,0.0658782599223794,0.206118307674472
"SMARCAD1",1604.45160042202,0.0856363043136523,0.0580200429950829,1.47597795335846,0.13994981081526,0.34192579476652
"DHX33",389.554643774339,0.108744580355059,0.0832430196473325,1.30635074046769,0.19143330923956,0.418399696652656
"SEMA3G",132.980428527356,-0.352347715920332,0.141393528213235,-2.49196494615339,0.0127038574496889,0.060682503546087
"MCCC1",2077.7511781505,0.0382787850905105,0.0473682781825312,0.80811012262268,0.41902719084058,0.65971640925941
"LXN",65.144185403338,0.767906626703539,0.228439818854598,3.36152703392008,0.000775127684974695,0.00598216189815765
"NCLN",1028.81650374765,-0.0811933063616271,0.0708017189649494,-1.14677026982667,0.251476579554842,0.491547004036348
"GPR108",705.177714980462,-0.0551233089620818,0.0705413774291041,-0.78143227380954,0.434548295428806,0.671967819856383
"FEM1C",923.898923334119,0.184686005215974,0.0727223466051881,2.53960458975066,0.0110977857717971,0.0545102555712895
"DUS3L",265.283415334291,-0.000643368843730844,0.101600713303861,-0.00633232605175413,0.994947568575055,0.998185010162539
"C11orf75",665.616908678622,0.327541785797227,0.0699688594527955,4.68125089302339,2.85129722568302e-06,3.63979650171515e-05
"TMEPAI",1394.65206097566,2.29140914758954,0.0617081033818414,37.1330347557533,8.23621358642747e-302,6.07832562678347e-299
"ARNTL2",183.024303839408,0.139126294299592,0.117407770038353,1.1849837046913,0.236023889835291,0.473169794766574
"DUSP22",150.140637358819,0.038985324215055,0.140125369981529,0.278217457839318,0.780845434288265,0.895515043519408
"C3orf37",645.726881667522,-0.0974458222118963,0.0695305518989798,-1.40148207587183,0.161069963820316,0.374466259655502
"C16orf61",606.796141363645,0.347802791333021,0.0679091062084055,5.12159282829689,3.02965530002504e-07,4.38408943415388e-06
"ENY2",555.39494145087,-0.0521596071617077,0.0774127888212813,-0.673785403625308,0.500447755991782,0.725669515303491
"MRPS22",836.120696587566,-0.104659761387463,0.0728310778403522,-1.43702063035344,0.150712131652578,0.358579826512028
"C11orf30",453.083730094287,0.421231485164223,0.0985351301554955,4.27493711633089,1.91191250127124e-05,0.000217913733735626
"C2orf33",929.250401090281,-0.0534528841823643,0.0611826556417276,-0.873660739660809,0.382303037560098,0.627412684851929
"C14orf124",446.305404824553,-0.0407075238820417,0.547268011980252,-0.074383159605372,0.940705508367066,0.97497153013239
"XAB2",500.752052311954,0.0257351788627929,0.0829216611760129,0.310355322093299,0.756290765594061,0.882177298317237
"SMYD2",78.1506032560145,-0.202594882439585,0.191045090748398,-1.06045584131967,0.288937269314229,0.534007086564786
"C5orf15",2370.97851063344,0.0117403740647133,0.0518266594475573,0.226531560973811,0.820788015036959,0.916835198330945
"NT5M",143.572589354872,-0.260845116308975,0.1405161505214,-1.85633548414956,0.0634057543093588,0.200884128490719
"NIT2",1196.20431999242,-0.128798842135767,0.0584696015167589,-2.20283427276052,0.0276064315857995,0.109719536911855
"OTUD7B",2068.01908393993,0.473866178902348,0.04868474807888,9.73335998647011,2.17294385571604e-22,9.43313273834377e-21
"C14orf132",436.968206599226,0.0348211445541716,0.0878271001325582,0.396473804800747,0.691755528690521,0.848737456647722
"ATXN7L3",544.747855943185,-0.0456067277481665,0.0786785243394091,-0.579659165332396,0.5621444857407,0.769868022225259
"CEACAM19",20.4412639195841,0.196102994841194,0.369065347068131,0.53135033239789,0.595176032703304,0.791245056762059
"STOX2",84.3508546397005,-0.151215857934196,0.193585504379977,-0.781132132896604,0.434724784645523,0.672052389009657
"PRDM10",392.901745926812,0.25949522900723,0.083886029282411,3.09342605946471,0.0019785985104764,0.0131476033830643
"KTELC1",316.13811093895,0.00472601231296286,0.0910645776320486,0.0518973725662966,0.958610467844857,0.983002379879468
"TNFSF5IP1",783.209523546067,-0.0795727815773974,0.0644325884445706,-1.23497726070483,0.21683896714774,0.449592434775522
"C17orf48",207.119317566871,0.727829357298191,0.113987923415683,6.38514445643508,1.71235747282139e-10,3.64973231752256e-09
"DTWD1",361.776470294908,-0.0101834991873185,0.0917713241235926,-0.110966026529201,0.911643287212636,0.961304155689124
"BBX",4701.8127652191,0.563957412251666,0.0324126521027022,17.3992985968787,8.35193188498203e-68,1.29762646970879e-65
"CDC42SE2",1723.47178928508,-0.162321977011561,0.0592959271896973,-2.73748948207297,0.00619100997567454,0.0339227126648561
"KIF15",336.519766044556,0.0952798605898264,0.100850390957754,0.944764414743208,0.344779162998411,0.590872819957357
"TOMM22",1366.34639605976,-0.0742703871734448,0.0523156899621584,-1.41965798840017,0.155707274475273,0.366107426723222
"CHPT1",2588.37195051919,0.103009374404542,0.0450596258456731,2.28606812576172,0.0222502733563406,0.0935652520625606
"TULP4",2620.43336700855,-0.329838927205731,0.0459497979415193,-7.17824543266805,7.06117182101947e-13,1.82048726774231e-11
"SLC12A9",389.630433685946,-0.105584737716658,0.0939378342447926,-1.12398522454237,0.261019294190596,0.502464268960312
"CABC1",1815.82670789774,0.0933306630057214,0.0479620944076995,1.94592550968205,0.0516636881685441,0.173724912421462
"CTNNBIP1",892.574875286285,-0.0575009069220813,0.057535896780074,-0.999391860387152,0.317604901317318,0.564943420067952
"ACN9",289.794292852746,-0.0466141834833397,0.100691262206459,-0.462941693865761,0.643406160776171,0.821422850734676
"C7orf36",242.823116530032,-0.11457190634121,0.102795394081543,-1.11456264519328,0.26503788533322,0.506976758435125
"CCDC47",4771.40186155642,-0.0211236266617931,0.0465088985309533,-0.454184625502034,0.649695947893696,0.825614480491688
"CXCR7",2115.37302758036,-0.842473157821842,0.054141252823147,-15.5606513313201,1.34720922856821e-54,1.52960063182052e-52
"CABP4",24.0320203473294,-0.0968921828348374,0.288765277186304,-0.335539590420786,0.737218085035195,0.87198949695438
"COQ9",1310.78730814111,-0.0487391596155456,0.0515458609640976,-0.945549433144458,0.344378446176622,0.59053451821864
"CCNL1",694.160617771672,0.0958199149845088,0.0862267667154459,1.11125487635088,0.266458656355338,0.508653265365935
"CIAPIN1",841.947387421902,-0.156247074746773,0.0674046576316768,-2.3180456697898,0.0204468391425374,0.0877733707405284
"PDXP",426.565897870337,0.0699662883082506,0.086228291059804,0.811407572251724,0.417131652039501,0.658576086011823
"C1orf63",205.210869955528,0.141317004651906,0.126858548318864,1.11397305522289,0.265290746239429,0.507296053699624
"ANKMY2",318.138481578332,-0.0211968339735186,0.102976644020411,-0.20584118054301,0.836914972514618,0.924875245245916
"RARS2",387.051994605262,0.175532758418629,0.0851083715232255,2.06246172118013,0.0391637983141466,0.142334912432577
"TWSG1",1316.10768816684,0.131306029540444,0.057968838230256,2.26511404315,0.0235056820791163,0.0974837508947369
"PLSCR3",140.098700983085,-0.00596847278959927,0.144099014917023,-0.0414192476821311,0.966961668531719,0.986933897579725
"PCBP4",254.846359106416,-0.0941035706315493,0.105002674860012,-0.896201651596084,0.370145073768051,0.615847968303953
"DDX24",3708.38535573983,0.134534135913473,0.0373000543577245,3.60680803902401,0.000309986810650497,0.00270334140336859
"CASC5",907.330527344408,0.0652937166952756,0.0708415633536933,0.921686558063113,0.356692094021575,0.603585589883456
"AGTRAP",1201.38479548766,0.00787183455773709,0.0587969263561693,0.133881735756943,0.893496093006154,0.952900553473981
"ENTPD7",360.733053080298,0.441663117405771,0.0933608564939268,4.73070978557809,2.23736182162128e-06,2.91259245828246e-05
"PCNP",2332.81144487606,0.0373476821704065,0.0555609781390646,0.672192668691473,0.501461047641632,0.725861025452091
"C1orf128",455.375338889774,0.23111524930457,0.0773951713187049,2.98617142861358,0.00282494232327746,0.0178188669622117
"PARP11",129.425717658662,0.26148115886045,0.152584065410582,1.71368588297108,0.0865864309617525,0.249471512466278
"AVEN",194.064217300785,-0.0516243718023281,0.119612609888339,-0.431596399832097,0.666034775507768,0.835142681235608
"C12orf4",505.508488196049,-0.0702015770190679,0.0784651218098412,-0.894685121233867,0.370955434541155,0.616501304864455
"C12orf5",531.591723588389,-0.0469686559038174,0.0857713063206013,-0.547603364326236,0.583964278834051,0.784911804720829
"PNPLA2",407.82691413583,0.0843622917705949,0.117732963846672,0.71655625590521,0.473647944118922,0.703453169310961
"NAT14",196.347931979896,0.00464458771423644,0.117739332142619,0.0394480555453668,0.96853316691883,0.987176489855636
"PDSS2",694.198709274541,-0.2823882060204,0.0675619522081397,-4.179692812168,2.91903135052503e-05,0.000320930374180629
"REXO4",717.337426192215,-0.15229909437949,0.0755931120429169,-2.0147218478454,0.0439338016918134,0.154161432747344
"RAB25",1300.0486013114,-0.0620598463527026,0.0558050688127138,-1.11208260599015,0.266102634707517,0.508263778025524
"ZNF695",155.287448679767,0.0672675124663612,0.130700069507802,0.514670823968812,0.606783064684113,0.797872430711582
"INTS12",475.511587184477,0.112928428711139,0.0819810357909248,1.37749453421324,0.168359403506332,0.384757569479316
"CAMK1D",52.5423183167282,-0.129329611729534,0.233581781212798,-0.553680218799736,0.579797715357604,0.781267993032361
"GOPC",1060.50828905542,0.0351823218318896,0.0578060926752294,0.608626534049855,0.542772012688923,0.7570194861146
"NUP107",938.040688171957,-0.128358199828418,0.0620967333763838,-2.06706847283587,0.0387277023424809,0.141140959648153
"CD177",20.2867774864338,-0.102889809044468,0.336057626978842,-0.30616715939301,0.759477375515274,0.883875777631897
"LYRM4",323.760737113038,-0.191624072799532,0.0931094521432398,-2.05805177013325,0.0395851640616505,0.143468881902999
"MRPL47",805.113443708435,0.0209768624933866,0.0697130426395035,0.300902983131307,0.763488475472192,0.885760652227908
"ATP13A1",1491.43207939487,0.0775373578455636,0.0633628884856072,1.22370301762957,0.221064280889163,0.454444120602236
"CHMP1B",1550.70086976925,0.17501085987404,0.0548589916617613,3.19019461664711,0.00142177014088632,0.00993976425315908
"MAN1C1",66.7694770294327,-0.284318454656291,0.188699448779853,-1.50672647161779,0.1318807833436,0.329367235558636
"C20orf3",3351.03967935904,-0.0130092314598381,0.0465347604885376,-0.279559437359573,0.779815530927984,0.894956121868809
"RNPEPL1",524.679629817981,-0.00255245952638935,0.0938077393677532,-0.0272094769961675,0.978292656955918,0.991639900932977
"RTN4",2503.38009075568,0.0166582816205783,0.0452028375684092,0.368522918397942,0.712483359331577,0.858824155424514
"ADCK1",124.317841451268,-0.12132384352176,0.145690353788144,-0.83275138241605,0.404984959232442,0.648385806357463
"TMEM159",727.235360214831,-0.216810492070531,0.0681665217889009,-3.18060077558237,0.00146970011629225,0.0102203880878557
"SCYL3",293.223365313859,-0.318877036325141,0.100073203878623,-3.1864377672159,0.00144036471707332,0.010045969627408
"KIAA1219",2058.20808734681,0.227867021704997,0.043297692733166,5.26279825369197,1.4187923898586e-07,2.1423402224361e-06
"LYRM1",852.283338318142,-0.0810982183042872,0.0641813462672646,-1.26357926439525,0.206381080009732,0.436650742296169
"C6orf162",152.359954356097,0.057409290359842,0.142316603440078,0.403391375090076,0.686660330688899,0.846825409346421
"SLC44A2",1715.51330432741,-0.0117545493600511,0.0450319967851506,-0.261026607728112,0.794071988356306,0.903494349634951
"SMURF1",586.274146020747,0.303915386006801,0.0673436774095091,4.51290154766462,6.39467105911926e-06,7.84909312537217e-05
"TMEM63C",161.752413206259,0.0327231216009338,0.134278447234683,0.243696008367914,0.807466265048552,0.910637842545978
"PHTF2",944.256358954963,-0.0240093397939731,0.0642486638283224,-0.373693993981384,0.708631994244194,0.856789689524402
"PELI2",477.380780535278,-0.181009619825205,0.0808599876804143,-2.23855611431225,0.02518481241708,0.102758211824769
"PELI1",205.901803566075,-0.0869661935700937,0.114251818293894,-0.761179952045818,0.446549590979222,0.682443412587457
"ASPHD2",46.918717440295,0.135927361055638,0.270360815344027,0.502762801934421,0.615131049444555,0.804103557161663
"ZNFX1",1773.37110733044,-0.0329269510704221,0.0445728726653012,-0.738721762846012,0.460075967964686,0.691695572921698
"DOLPP1",653.626887879102,0.0594443386724972,0.0740093809847278,0.803200052230727,0.42185911533258,0.661118255137739
"CORO1B",1285.66989174588,-0.00509633834993459,0.0598322480553726,-0.0851771162804732,0.932120583017266,0.970760261445394
"ZMIZ1",1327.04557794795,1.47803442641515,0.181784165352042,8.13071052449921,4.26781404298098e-16,1.35468678009461e-14
"KIAA1191",2492.08556487643,-0.0106417626659186,0.0385576697874632,-0.27599600091442,0.782551137797294,0.896421538254881
"ACTR3B",212.0821416673,-0.0466732827837408,0.117279829139541,-0.397965132846574,0.69065588749027,0.848269681660611
"SLC39A10",2155.26433080713,0.762815540831948,0.0477536548120747,15.973971915529,1.94027091544403e-57,2.38653322599615e-55
"ANKRD50",498.278106576371,-0.117663379285819,0.0806204814473222,-1.45947254560494,0.144435091670973,0.348532802457684
"C15orf17",1576.57417761899,0.0484352819844949,0.0542087913281549,0.89349496267663,0.371592168519899,0.616946220655047
"NPAL3",1816.18354682253,-0.154442698288075,0.0507308233755923,-3.04435623180483,0.00233178850637913,0.0151868497977522
"C20orf74",714.127334854886,0.249372356464357,0.0742409699984546,3.35895875915344,0.000782367422623001,0.00601053645174522
"THOC2",2476.15824602511,0.0421410955145431,0.0488786626377038,0.862157294009851,0.38860096668159,0.632547200204903
"KIAA1147",2325.39627079867,-0.0797208930561271,0.0427079731797645,-1.86665128594535,0.0619503006563862,0.19765175632278
"SEPN1",612.50187883145,0.103626327325308,0.0921286865969818,1.12479978987026,0.260673883529742,0.502372648395494
"MCOLN1",106.104836704744,0.0516644498985554,0.146291316777208,0.353161425002667,0.723967425317212,0.865655197082133
"ATP10A",206.537352590437,0.200626210290376,0.110314720369061,1.8186712491241,0.0689616005879778,0.212333397586139
"ATP8B2",516.695348230312,0.319118082696879,0.0845376545427016,3.774863218327,0.00016009548406179,0.0015027086453113
"ATP10D",31.7836884698567,-0.0678691529156876,0.288873936616866,-0.234943843361343,0.814252319728615,0.913770328013256
"ZNF248",808.464158191642,0.254326846256891,0.0737424046128113,3.4488548019589,0.000562969332524437,0.00455903807595164
"SLC45A4",148.254091545351,-0.0740860976994265,0.141760235304106,-0.522615510199287,0.601241844845558,0.794191290212982
"GPR126",17037.2201032118,-0.0503087818821458,0.0305007270372223,-1.64942894052166,0.0990597898138617,0.272844886136627
"C13orf1",260.92884991693,0.636240718318483,0.104072488639225,6.11343811066209,9.75071966217864e-10,1.92535949449842e-08
